2.029835	1.852375	1.665994	1.550588	1.447632	1.435868	1.355713	1.342524	1.266482	1.225215	1.169804	1.163616	1.126228	1.125207	1.100042	1.080265	1.027614	0.973374	0.930897	0.833205	0.788091	0.752872	1.942388	0.739877	0.725001	0.719773	0.665220	0.648557	0.647481	0.641776	0.641020	0.623847	0.558211	0.538513	0.521711	0.505935	0.505485	0.501027	0.491975	0.485983	0.479369	0.465961	0.463606	0.462885	0.448746	0.446469	0.415757	0.413293	0.400460	0.399486	0.379903	0.370101	0.364005	0.336295	0.332318	0.301579	0.295841	0.292005	0.291050	0.286999	0.279631	0.272587	0.267883	0.264665	0.261261	0.244831	0.237582	0.237006	0.213030	0.640994	-2.015941	0.186195	0.178177	0.171933	0.164919	0.163322	1.075717	0.152701	0.137227	0.128236	0.120579	0.120429	2.032500	0.117636	0.112065	0.098394	0.096204	-0.154191	0.076782	0.073231	-0.225444	0.064933	0.043088	0.039464	0.031671	0.031243	0.022929	0.021907	0.017495	0.006424	
3.878075	2.041188	1.992335	1.940918	1.592011	1.465062	1.401110	1.299425	1.242343	1.222199	1.201850	1.151007	1.139007	1.108657	1.075660	1.049805	1.048020	1.034029	0.937288	0.916585	0.857979	0.856865	0.843289	0.822762	0.816241	0.777428	0.755272	0.738692	0.730180	0.722684	0.692236	0.690509	0.656188	0.642408	0.633274	0.631877	0.599599	0.587847	0.578139	0.573800	0.563962	0.562227	0.542138	1.966292	0.500868	0.500016	0.491314	0.444015	0.424476	0.416068	0.404585	0.402327	0.399598	0.386458	0.382215	0.370911	0.367780	0.361294	0.348954	0.347380	0.340295	0.332514	0.312663	0.308510	2.343980	-0.930623	0.278078	0.242621	0.242167	0.241253	0.239230	0.237281	0.226011	0.220429	0.214171	0.185279	0.180737	0.180183	0.178427	0.176662	0.164425	0.154778	0.127532	0.122971	0.111654	0.089285	0.083213	0.075312	0.068897	0.066206	0.064777	0.064762	0.061277	0.050884	0.048117	0.029564	0.022956	0.017603	0.590417	0.011170	
1.916299	1.549032	1.505153	1.448572	1.419727	1.394481	1.273005	1.118818	-0.042078	1.060301	1.002815	0.980492	0.929184	0.912039	0.885624	0.839640	0.819796	0.813519	0.789126	0.777150	0.774062	0.773866	0.756340	0.711902	0.683544	0.680853	0.658094	0.652126	0.622556	0.620723	0.605667	0.605479	0.580678	0.563894	0.558743	0.549609	0.545949	0.531032	0.525437	0.514610	0.514207	0.489357	-0.227960	0.475645	0.465799	0.450936	0.443844	0.443742	0.442428	0.425993	0.375947	0.374331	0.366022	0.365788	0.347118	0.341381	0.337058	0.330748	0.296757	0.265323	0.264915	0.258333	0.257621	0.251690	0.243927	0.210808	0.206710	0.206684	0.204415	0.193226	0.192471	0.190843	0.185632	0.177465	0.167256	0.163404	0.162039	0.161406	0.151406	0.734099	0.131710	0.115274	0.104648	0.098942	0.097267	0.085271	0.075136	-0.946111	0.064764	0.062170	0.058863	0.054579	0.045031	0.037574	0.034932	0.029711	0.016371	0.016291	0.004936	0.001545	
4.755603	3.113356	2.067146	1.594353	1.550046	1.536616	1.509609	1.481343	1.479987	1.470956	1.442967	1.425535	1.357064	1.319581	1.228544	1.204080	1.133215	1.120158	1.078330	1.035173	1.015569	1.000548	0.994007	0.991176	0.982767	0.982320	0.931816	0.922452	0.895503	0.878661	0.865560	0.848991	0.801813	0.800194	0.776208	0.745427	0.618122	0.616470	0.539367	0.526191	0.521992	0.520868	0.514604	0.514230	0.511910	0.498014	0.484237	0.474863	0.461805	0.458887	0.458364	0.441028	0.414073	0.409053	0.401898	0.393894	0.379255	0.378985	1.930501	0.353946	0.315813	0.309400	0.303089	0.299226	0.297657	0.280283	0.261846	0.251834	0.220320	0.219721	0.204945	1.314535	0.189189	0.182924	-0.639043	0.173105	0.165774	0.153115	0.148935	0.879024	0.139264	0.134029	0.127641	0.113986	0.258969	0.088402	0.083204	0.068310	0.054503	0.049569	0.044317	0.044201	0.038428	0.030175	0.030027	0.029958	0.023417	0.020352	0.002949	0.002665	
3.928753	3.362496	2.896496	2.643130	2.331985	2.310521	2.239970	3.591685	1.906842	1.800866	1.767080	1.712865	1.637210	1.334170	1.302967	1.289510	1.174289	1.171997	1.168568	1.454420	1.103867	0.955392	0.888426	0.836701	0.829442	0.808594	0.801874	0.784263	0.779909	0.770846	0.718560	0.706986	0.676125	-0.531847	0.566474	0.555863	0.554548	0.542485	0.540658	0.530670	0.517729	0.495460	0.490504	0.486716	0.466490	0.936161	0.464945	0.452968	0.421009	0.399208	0.390545	0.366060	0.364827	0.351648	0.348433	0.339728	0.338861	0.332605	0.323885	0.312431	0.311437	0.306506	0.303510	0.289137	0.262241	0.261989	0.251575	0.248484	0.226063	0.203069	0.177528	0.174090	0.169427	0.163818	0.154940	0.154605	0.152139	0.151819	0.151750	0.148301	0.145026	0.134172	0.125528	0.124504	0.121079	0.116322	0.113960	0.113042	0.002874	0.100134	0.090998	0.067259	0.061721	0.035935	0.025947	0.022532	0.020493	0.007299	0.004278	0.003236	
2.633593	2.429848	2.120079	2.069556	1.888665	1.784811	1.996812	1.654410	1.632648	1.624339	1.436759	1.381184	1.350485	1.294127	1.260306	1.150638	1.133593	1.025571	1.446802	0.941395	0.934412	0.930927	0.929903	0.927231	0.862685	0.858317	0.855347	0.846029	0.824007	0.823603	0.791887	0.767026	0.755053	0.754275	0.719490	0.668004	0.638391	0.630800	0.618023	0.580160	0.577820	0.577143	0.570780	0.568755	0.562831	0.543360	0.524310	0.484484	0.477231	0.466878	1.302426	0.459384	0.451989	0.451493	0.450242	0.444240	0.396849	0.396715	0.388468	0.597204	0.367640	0.350040	0.331090	0.328907	0.818382	0.308283	0.301281	0.268054	0.240990	0.233843	0.233184	0.221910	0.214217	0.203883	0.180508	0.179527	0.160718	0.152884	0.152424	0.147198	0.143930	0.138853	0.135779	0.117435	0.114297	0.107613	0.106200	0.105686	0.083956	0.082514	0.068203	0.065455	0.053802	0.050229	0.044817	0.031800	0.031514	0.029253	0.017912	0.012739	
3.621965	2.899218	2.860646	2.202369	2.047536	2.750069	1.647188	1.507834	1.478690	1.436738	1.432911	1.380905	1.363474	1.344788	1.298497	1.297156	1.283484	1.204193	1.168204	1.156640	1.421574	1.044499	0.937167	0.902948	0.864506	0.823784	0.805486	0.786603	0.779309	0.750400	0.749793	0.747093	2.396915	0.719600	0.689445	0.684096	2.125978	0.677479	0.672325	0.658693	0.624806	0.609374	0.600787	0.572032	0.538518	0.519036	0.507576	0.499406	0.497259	0.481833	0.479572	0.477938	0.442740	0.405821	0.402404	0.394561	0.392064	0.379994	0.376577	0.367620	0.366163	0.345944	0.334469	0.316162	0.285454	0.280857	0.279345	0.276553	0.708998	0.248583	0.246170	0.242039	-1.447938	0.217968	0.209855	0.206834	0.200490	0.186136	0.183502	0.175654	0.172639	0.159853	0.147901	0.146989	0.146523	0.138626	0.136847	0.123243	0.117148	0.100810	0.091496	0.078339	0.065331	0.059426	0.052953	0.050089	0.024685	0.016190	0.014124	1.585554	
3.043325	3.032089	2.436165	2.161711	2.077087	1.924566	1.879117	1.815768	1.801652	1.792730	1.720536	1.119710	0.942838	1.456627	1.381350	1.262505	1.196880	1.164563	-0.491014	1.076668	1.054715	1.743452	1.037651	0.979650	0.970471	0.969295	0.967671	0.939399	3.048023	0.870296	0.849091	0.792742	0.711077	0.690276	0.683830	0.662939	0.616931	0.614243	0.594869	0.593210	0.593204	0.587992	0.533272	0.491355	0.491354	0.483312	0.468683	0.452152	0.452045	0.443695	0.438308	0.415380	0.400803	0.373889	0.367884	0.362467	0.348851	0.333596	0.329156	0.319361	0.306242	0.304226	0.295191	0.289922	0.287208	0.274753	0.272334	0.263907	0.252473	0.249720	0.239126	0.232382	0.227455	0.224768	0.211141	0.200289	0.190831	0.183654	0.143942	0.135301	0.132541	0.127529	0.098170	0.095607	0.092316	0.089996	0.080037	0.079092	0.077185	0.076545	0.075839	-0.102541	-1.075886	0.060343	0.060050	0.051592	0.040587	0.014311	0.010141	0.007627	
4.808000	4.541419	2.737187	2.656017	2.542824	2.456164	2.372648	2.211306	2.047995	1.902653	1.730803	1.584671	1.574245	1.573165	1.566466	1.482570	1.458584	1.448591	1.427808	1.906830	1.287684	1.273977	1.234310	1.226552	1.208334	1.177912	1.161409	1.156438	1.154395	1.076783	1.015313	1.001486	0.937428	0.884290	0.855540	0.848898	0.798914	0.798039	0.781990	0.754264	0.704442	0.697920	0.693073	0.677075	0.664430	0.660726	0.607657	0.589786	0.569641	0.539292	0.489299	0.477287	0.468639	0.464714	0.438793	0.394836	0.383542	0.372068	0.360789	0.351871	0.351533	0.349960	0.342032	0.330710	0.324071	0.308047	0.303378	0.298701	0.261938	0.259279	0.255589	0.225915	0.210566	0.203091	0.200089	0.193880	0.185349	0.171555	0.170909	0.155938	0.155067	0.155049	0.141668	0.133554	0.131171	0.124147	0.115373	0.108090	0.094626	0.082392	0.077022	0.071016	0.057571	0.054384	0.028345	0.022755	0.011904	0.005878	0.002720	0.000879	
2.917635	2.900846	2.643028	2.310201	2.296417	2.279878	2.083022	1.999357	1.953840	1.856046	1.807253	1.795618	1.743789	1.707939	1.374034	1.372542	1.326420	1.278793	1.231783	1.211054	1.094233	1.074141	1.016430	0.984500	0.981745	0.927673	0.924792	0.878274	0.831216	0.822729	0.800606	0.783679	0.776275	0.737144	0.731512	0.657024	0.642919	0.637583	0.629256	0.608291	0.593379	0.591821	0.572039	0.568548	0.559041	0.555425	0.548521	0.545900	0.535878	0.529480	-1.551734	0.489819	0.485815	0.447946	0.426424	0.423064	0.401624	0.371238	0.337429	0.337038	0.323247	0.315371	0.308129	0.305704	0.280901	0.277383	0.267625	0.266241	0.255966	0.251598	0.248142	0.246183	0.244202	0.242224	0.215462	0.184662	0.182095	0.161126	0.372793	0.150556	0.369960	0.142118	0.137682	0.130539	0.119675	0.114391	0.096281	0.094143	0.085980	0.078082	0.068942	0.046590	-0.744131	0.034395	0.033165	0.025859	0.015488	0.013812	0.009013	0.004809	
5.477919	3.763378	4.720560	3.196077	2.965331	2.446196	2.359731	2.327366	2.197138	2.015604	1.915638	1.858570	1.721939	1.711274	1.534083	1.481995	1.420507	1.252571	1.231118	1.222683	1.219848	1.196999	1.101762	1.092398	1.065203	1.060855	1.009336	0.980078	2.622317	0.910985	0.899659	0.872990	0.871375	0.863128	0.851350	0.845734	0.804705	0.791788	0.778837	0.716436	0.716015	0.704905	0.704058	0.653873	0.649439	0.631673	0.616585	0.603617	0.580522	0.556734	0.547558	0.542340	0.533951	0.531606	0.519353	0.512322	0.506450	0.500174	0.489954	0.485507	0.456480	0.450449	0.340686	0.406192	0.396088	0.389469	0.384719	0.363405	0.360205	0.355027	0.308064	0.307108	0.306174	0.295579	0.285644	0.276729	0.272315	0.268074	1.941644	0.236807	0.226592	0.225416	0.200844	0.143124	0.132199	0.128510	0.115068	0.108886	0.102754	0.077662	0.070147	0.051131	0.044560	0.020206	0.019668	0.018464	0.016059	0.012237	0.006615	0.198927	
5.660880	3.269625	3.787292	2.536680	2.211135	2.085735	2.031953	1.898820	1.861678	1.763521	1.759588	1.624088	1.616703	1.552434	1.551532	1.543278	1.445412	1.345061	1.341310	1.331249	1.256021	1.247257	1.160824	1.139559	1.065796	1.038900	1.029172	1.016927	1.013557	1.012523	0.999818	0.993994	0.989501	0.988581	0.973522	0.942422	0.850255	0.822553	0.816312	0.758778	0.756710	0.744307	0.686229	0.686174	0.670806	0.664058	0.643383	0.585161	0.537867	0.480788	0.476038	0.636113	0.412700	0.410086	0.396503	0.380999	0.365354	0.355063	0.337257	0.327869	0.310117	0.612737	0.276126	0.273220	0.263689	-0.514912	0.235422	0.228098	-0.327756	0.196084	0.195726	0.185875	0.180173	0.178378	0.161848	0.160247	0.142463	0.124275	0.123056	0.109893	0.096787	0.095980	0.094739	0.076656	0.081477	0.077325	0.061604	0.052933	0.044906	0.042701	0.027369	0.025891	0.023331	0.021098	0.020070	0.011421	0.008411	0.007812	0.005978	0.004570	
5.221341	3.943959	2.967068	2.572072	2.342037	2.316776	2.248009	2.230206	2.212680	2.109439	1.982000	1.927266	1.917417	1.910366	1.882281	1.776973	1.681136	1.619145	1.611104	1.601394	1.533811	1.405949	1.405090	1.321301	1.319179	1.295178	1.280190	1.277487	1.120600	1.110537	1.021909	1.016258	1.002377	0.939356	0.925709	0.917088	0.913220	0.870267	0.788178	0.781314	0.771500	0.751545	0.748491	0.747241	0.735393	0.734708	0.711767	0.677823	0.661424	0.648153	0.645215	0.590887	0.532019	0.531001	0.515053	0.514339	0.510238	0.494589	0.476934	0.464799	0.457261	0.457236	0.445881	0.440922	0.439552	0.438680	0.406735	0.405467	0.402092	0.393235	0.357742	0.328694	0.317399	0.313096	0.306658	0.300578	0.279532	0.277781	0.263614	0.242186	0.213335	0.185271	0.183539	0.173068	0.169957	0.161379	0.149764	0.141986	0.138693	0.137861	0.097029	0.080668	0.064501	0.064235	0.034938	0.032801	0.029124	0.020521	0.016891	0.003355	
4.786042	4.458082	4.333312	4.118805	3.627038	3.112908	4.124776	2.910733	2.244780	2.060132	1.922528	1.825190	1.751023	1.739494	1.725668	1.635165	1.566270	1.553578	1.520994	1.434942	0.708008	1.387039	1.377145	1.350819	1.317637	1.003134	1.267192	1.253789	1.233609	1.228523	1.206113	1.196972	1.163472	1.144803	1.078352	1.043571	1.042167	0.928434	0.895468	0.863985	0.811707	-0.871198	0.789641	0.738147	0.712451	0.704990	0.690584	0.654462	0.625793	0.610456	0.598692	0.593047	0.592305	0.575315	0.574746	0.517736	0.503561	0.499251	0.482522	0.448772	0.438521	0.436831	0.430786	-0.866797	-0.839767	0.398252	0.395645	0.342176	0.338941	0.336152	0.313188	0.306107	0.406341	0.279168	0.269501	0.265775	0.248447	0.243459	0.202170	0.197342	2.507935	0.185252	0.184207	-0.812732	0.161449	0.149150	0.148954	0.142191	0.141683	0.118347	-1.138827	0.087366	0.083167	0.082414	0.058168	0.058093	0.037445	0.132131	0.017181	0.010979	
5.093479	4.943918	4.737426	4.561733	4.373436	4.243780	4.090625	3.183565	3.120385	2.861694	2.777541	2.614771	2.508038	2.420690	2.286798	2.280981	2.235132	2.107727	1.974662	1.961824	1.948489	1.942559	1.809568	1.644374	1.605607	1.502931	1.402167	1.386830	1.364379	1.359374	1.250408	1.455260	1.233442	1.185891	1.169109	1.032896	1.005030	0.993978	0.946415	0.917652	0.903796	0.896996	0.890262	0.872214	0.861870	0.856107	0.799642	0.785922	0.749726	0.740998	0.732948	0.723335	0.706435	0.670653	0.649550	0.609050	0.606826	0.604873	0.588550	0.545769	0.526761	0.509094	0.427789	0.417035	0.411477	0.394799	0.392288	0.371259	0.368555	0.364432	0.362443	0.358173	0.342825	0.330668	0.794593	0.315969	0.313242	0.306753	0.305063	0.292352	0.281850	0.268806	0.260688	0.427015	0.231477	0.172642	0.164265	0.147547	0.145078	0.143010	-2.068969	0.122316	0.111636	0.081639	0.076144	0.070422	0.060266	0.059054	0.032998	0.007161	
4.642772	4.374052	4.019198	3.649618	3.497813	3.112348	3.021191	3.007896	2.870098	2.716243	2.711111	2.648918	2.631516	2.451309	4.119821	2.257651	-0.182450	2.149245	1.410987	2.135111	2.085538	2.085284	1.872300	1.804912	1.649908	1.113333	1.597707	1.459125	1.436155	1.428325	1.327917	1.308997	1.279768	1.272207	1.267211	1.252012	1.190498	1.181277	1.132319	1.092779	1.072191	1.031991	1.012558	0.975659	0.965953	0.963118	0.949114	0.927986	0.844554	0.802299	0.797516	0.750039	0.717889	0.717617	0.710856	0.708548	0.682839	0.160421	0.625766	0.599463	0.537266	0.527322	0.507828	0.494448	0.481284	0.474259	2.190001	0.414834	0.410302	0.409252	0.407014	0.387246	0.370508	0.360935	0.315669	0.310692	0.302831	0.287568	3.752460	0.250935	0.244066	0.243658	0.232610	0.231384	0.225367	0.216590	0.205025	0.199780	0.182929	0.176261	0.125211	0.105823	0.092425	0.077850	0.073547	0.069958	0.052121	0.043161	0.042947	0.019149	
5.835619	5.291967	5.221013	4.948407	4.095558	3.972300	3.764282	3.599598	3.455940	3.335967	3.309964	3.194289	2.975673	2.919036	2.817495	2.775794	2.647127	2.613447	2.549133	2.280009	2.258796	1.983176	1.970925	1.905899	0.991334	1.784865	1.781224	1.724444	1.696449	1.695545	1.680124	1.627459	1.595781	1.512851	1.500823	1.076965	1.452883	1.393571	1.392181	1.272623	1.256566	1.232738	1.194785	3.306101	1.166551	1.149773	1.143790	1.095070	1.064576	1.064418	1.050059	1.039603	1.013690	1.011982	0.996438	0.949636	0.948989	0.883696	0.834548	0.825362	0.815088	0.793996	-1.097539	0.754006	0.706218	0.692342	0.536092	0.530525	0.502077	0.467876	0.433926	0.430262	0.424080	0.423650	0.405080	0.378796	0.360559	0.336945	0.326493	0.315836	-0.580020	0.281695	0.278914	0.272291	0.253232	0.249121	0.231133	0.213574	0.176687	0.160600	0.157901	0.149408	0.097082	0.095229	1.570273	0.084975	0.076996	0.070047	0.055683	0.020709	
